FEATURE_ID,SVDATE,RES_PEDEST,RES_BRIDGE,RES_TUNNEL,RES_STEPS,RES_LIFT,BOROUGH,PHOTO1_URL,PHOTO2_URL,geometry,res_length_m
RWG118072,2017-09-15,1,0,0,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG118072_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG118072_2.jpg,"list(c(-0.1870760954, -0.1869564958, 51.5082155606, 51.5081420611))",11.6321779526287
RWG236474,2018-02-15,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236474_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236474_2.jpg,"list(c(-0.3504775871, -0.3503242872, 51.4502910695, 51.4503602697))",13.1171023652703
RWG236475,2018-02-15,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236475_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236475_2.jpg,"list(c(-0.3503916873, -0.3504775871, -0.3505391866, 51.4502155697, 51.4502910695, 51.4503452689))",17.6766228037741
RWG056552,2017-07-22,1,0,0,0,0,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG056552_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG056552_2.jpg,"list(c(-0.1499969835, -0.1501734824, -0.1502552839, -0.1502332834, -0.1501319831, -0.1500338826, -0.1499674837, -0.1499513835, -0.1499689841, -0.1499685835, -0.1498906832, -0.1498252828, 51.4829928775, 51.4830253778, 51.4831368784, 51.483240578, 51.4833383785, 51.4833560779, 51.4833860776, 51.4834050777, 51.4834639784, 51.4835148776, 51.4835577783, 51.4835828782))",90.9321578978084
RWG280847,2018-02-22,1,0,0,0,0,Barnet,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,https://cycleassetimages.data.tfl.gov.uk/RWG280847_2.jpg,"list(c(-0.1842550848, -0.1842730852, -0.1843145843, -0.1843982844, -0.184730885, -0.1847924848, -0.1848462852, -0.1849855843, -0.185206484, -0.185603984, -0.1863962824, -0.186424383, -0.1865251832, -0.1865936829, -0.1866448835, -0.186721883, -0.1868712832, -0.187297083, -0.187433082, -0.1875171823, -0.1876748823, -0.1877390809, -0.187791182, -0.187823982, -0.1878235815, -0.1878997812, -0.187802182, -0.1871244819, -0.1870230821, 51.567238268, 51.5672632688, 51.5673317684, 51.5674346683, 51.5676339689, 
51.5678341688, 51.5678823683, 51.5679124692, 51.5679288688, 51.5679369694, 51.5679693699, 51.5679682694, 51.5679644688, 51.5679524692, 51.5679142686, 51.5678889692, 51.5678654691, 51.5678344697, 51.5678330693, 51.5678103692, 51.5675752698, 51.5674266691, 51.5672430687, 51.5670811694, 51.5670327702, 51.5669597696, 51.5668928698, 51.5665251691, 51.5665483704))",453.531071613416
RWG999982,2018-01-19,0,0,0,0,0,Barnet,https://cycleassetimages.data.tfl.gov.uk/RWG999982_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG999982_2.jpg,"list(c(-0.2056185994, -0.2058231562, -0.2057849365, -0.2055083452, -0.2048772542, -0.2039861472, -0.2036264019, 51.5550334471, 51.5556551978, 51.5560448209, 51.5564783858, 51.5569969398, 51.5577208904, 51.5579390388))",374.251981898109
RWG110148,2017-08-11,1,0,0,0,0,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110148_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110148_2.jpg,"list(c(-0.1646218789, -0.1647257795, 51.4443157722, 51.444228172), c(-0.1646218789, -0.16456928, -0.1644605797, -0.1642473797, -0.1637927792, -0.163106079, -0.1622705779, -0.1619916785, -0.1614270774, -0.1610260769, -0.1609199767, 51.4443157722, 51.4442743727, 51.4442484721, 51.4442802724, 51.4443111723, 51.4443738732, 51.4444306731, 51.4444632736, 51.4444892734, 51.4445393741, 51.4445603743), c(-0.1609199767, -0.160852078, -0.160806577, 51.4445603743, 51.4445137746, 51.4441248739), c(-0.1610112766, 
-0.1609199767, 51.444622875, 51.4445603743), c(-0.1610112766, -0.1613891768, 51.444622875, 51.4446320742), c(-0.1613891768, -0.1616972784, -0.1620669771, -0.1623781781, -0.1625938777, -0.1627124778, -0.162787978, -0.1629635787, -0.1631961783, -0.1634734786, -0.1637368781, -0.1639300787, 51.4446320742, 51.4446753744, 51.4447693738, 51.4448442739, 51.4449431745, 51.444987374, 51.4450459739, 51.4451937738, 51.4453310748, 51.4454309745, 51.4455509743, 51.4456454745), c(-0.1613891768, -0.1615698779, -0.1620485767, 
-0.1622633776, -0.162468878, -0.1628704785, -0.1630432792, -0.1632090785, -0.1633910789, 51.4446320742, 51.4447047744, 51.4448590738, 51.4449128747, 51.4450205744, 51.4452548742, 51.4453378747, 51.4454804749, 51.4457439743), c(-0.1639300787, -0.1644006791, -0.1646218789, 51.4456454745, 51.4447525724, 51.4443157722), c(-0.1639300787, -0.1641913799, -0.16447638, -0.1646534802, -0.1648229794, -0.1651331795, 51.4456454745, 51.4457660745, 51.4458706742, 51.4459494743, 51.4460617749, 51.4461837745), c(-0.1633910789, 
-0.1626287782, -0.1611095783, -0.1610112766, 51.4457439743, 51.4453215741, 51.4446902741, 51.444622875), c(-0.1635631788, -0.1633910789, 51.4458392742, 51.4457439743), c(-0.1638132786, -0.1639300787, 51.4458671752, 51.4456454745), c(-0.1638132786, -0.1637064793, -0.1636232789, -0.1635631788, 51.4458671752, 51.445806675, 51.4458133752, 51.4458392742), c(-0.1637032789, -0.1638132786, 51.4459320747, 51.4458671752), c(-0.1637032789, -0.1635631788, 51.4459320747, 51.4458392742), c(-0.1636186793, -0.1637032789, 
51.4459819751, 51.4459320747), c(-0.1638835793, -0.1639248787, -0.1638132786, 51.4460598749, 51.4459795752, 51.4458671752), c(-0.1638835793, -0.1637032789, 51.4460598749, 51.4459320747), c(-0.1638789784, -0.1638835793, 51.4460687741, 51.4460598749))",1370.95280299218
RWG280839,2018-02-22,1,0,0,0,0,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG280839_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG280839_2.jpg,"list(c(-0.1627587862, -0.1627310856, 51.5678206647, 51.5676346648), c(-0.1627701859, -0.1627587862, 51.5679001645, 51.5678206647), c(-0.160525786, -0.1603809861, 51.5685039657, 51.5685697652), c(-0.1603809861, -0.1603380859, 51.5685697652, 51.5685892648), c(-0.1603809861, -0.1603865862, 51.5685697652, 51.5686884652), c(-0.1603380859, -0.1603865862, 51.5685892648, 51.5686884652), c(-0.1603380859, -0.1600781865, -0.1595349862, -0.1591278859, -0.1587126852, 51.5685892648, 51.568707465, 51.5689623656, 
51.5691257649, 51.5691227653), c(-0.1603865862, -0.1604375857, -0.1606548859, -0.1607566852, 51.5686884652, 51.5687801654, 51.5690285649, 51.5692145643), c(-0.1633426861, -0.1634768868, -0.1634816856, -0.1627587862, 51.5687508638, 51.5686326632, 51.568537163, 51.5678206647), c(-0.1633426861, -0.1632060863, -0.1631816859, -0.1627701859, 51.5687508638, 51.5686007633, 51.5684522642, 51.5679001645), c(-0.1629532852, -0.1628935855, -0.1627701859, 51.5688238635, 51.5687607636, 51.5679001645), c(-0.1629532852, 
-0.1624059861, -0.1621635862, -0.1618509857, -0.1613811859, 51.5688238635, 51.5686362632, 51.5684796637, 51.5682814645, 51.568130565), c(-0.1610147865, -0.1607566852, 51.5689728645, 51.5692145643), c(-0.1631434861, -0.1632792854, -0.1633426861, 51.5690251634, 51.5688736629, 51.5687508638), c(-0.1631434861, -0.1629532852, 51.5690251634, 51.5688238635), c(-0.1587126852, -0.1585334856, -0.1585245848, 51.5691227653, 51.5690312657, 51.568595466), c(-0.1587126852, -0.1587410855, -0.1588714861, -0.1593103854, 
-0.1596488862, -0.1600475859, -0.1602732854, -0.1604362856, -0.1609102856, -0.1612512856, -0.1616745857, 51.5691227653, 51.569199366, 51.5692726664, 51.569447166, 51.5695095649, 51.569545365, 51.5695687655, 51.5696607648, 51.5700644647, 51.5702670633, 51.570445563), c(-0.1607566852, -0.1609573857, -0.1611630854, -0.1614332849, -0.1616745857, 51.5692145643, 51.5695423645, 51.5697302635, 51.5701659636, 51.570445563), c(-0.1633959851, -0.1633321862, -0.1631860853, -0.1631434861, 51.5692595631, 51.5692220629, 
51.5690683623, 51.5690251634), c(-0.1633959851, -0.162848986, -0.1627374856, 51.5692595631, 51.5695493632, 51.5697238631), c(-0.1624370858, -0.1627374856, 51.5694395632, 51.5697238631), c(-0.1627374856, -0.1620436856, 51.5697238631, 51.5706707629), c(-0.1627374856, -0.1645896848, 51.5697238631, 51.5708703606), c(-0.1652735852, -0.1648390846, -0.1647048859, -0.1645549862, -0.1643683858, -0.1643031851, -0.1642943854, -0.1642341857, -0.1640215852, -0.163786286, -0.1636609866, -0.163298086, -0.1630737859, 
-0.1629513857, -0.1628662861, -0.1628425869, 51.5701892609, 51.569896861, 51.5697718608, 51.5696472625, 51.5694608615, 51.5692444631, 51.5690193625, 51.5688130626, 51.5684992631, 51.5682620637, 51.5681525641, 51.5678520636, 51.567724864, 51.5676554641, 51.5675948641, 51.5675739644), c(-0.1652735852, -0.1653544856, -0.1656044848, -0.1657129843, -0.1657440844, -0.1657468845, -0.1657946847, -0.1658282844, -0.1658357843, -0.1658923837, -0.1661064833, -0.1662216838, -0.1665616833, -0.1667597837, -0.1670087829, 
-0.1680835837, -0.1682611827, -0.1687848844, -0.1692861841, -0.1696783834, -0.170026184, -0.1701383833, -0.1702249848, -0.1703495839, -0.1704958837, -0.170728584, -0.1709748838, -0.1711992852, -0.1713602839, -0.1715175849, -0.1717797843, -0.1719211849, -0.1720394855, -0.1721528845, -0.1721926841, -0.1722272854, -0.1722408849, 51.5701892609, 51.5702881614, 51.5704647605, 51.57066406, 51.5708018604, 51.5708143596, 51.5710263594, 51.5712114595, 51.5712295589, 51.5713563588, 51.5714163583, 51.5714482581, 
51.5714376587, 51.5714144583, 51.5713694586, 51.5710866583, 51.5710255572, 51.5709012574, 51.5707695592, 51.5706598588, 51.5705193595, 51.57040636, 51.57033216, 51.5703239601, 51.5703181604, 51.5702017601, 51.5700516609, 51.5699561609, 51.5699053618, 51.5698871609, 51.5698606608, 51.5698068622, 51.569720461, 51.5696234613, 51.5695609617, 51.569515062, 51.569447362), c(-0.1616745857, -0.1620436856, 51.570445563, 51.5706707629), c(-0.1620436856, -0.1619043854, -0.1617447855, -0.161637886, -0.1614074852, 
-0.1612887865, 51.5706707629, 51.5709726625, 51.5712995623, 51.5714336627, 51.5716905623, 51.5718750628), c(-0.1620436856, -0.1631101842, -0.163698784, -0.1644720834, 51.5706707629, 51.5711247619, 51.571402661, 51.57194016), c(-0.1645896848, -0.1645971849, -0.1646800839, -0.1648191855, -0.1651040852, -0.1651758858, -0.1652735852, 51.5708703606, 51.5706254608, 51.5705034605, 51.5704086604, 51.5703003609, 51.5702617607, 51.5701892609), c(-0.1645896848, -0.1644753856, -0.1643245858, -0.1638060847, -0.1633959851, 
51.5708703606, 51.5707264616, 51.5705290614, 51.5697593626, 51.5692595631), c(-0.1664713835, -0.1663393828, -0.1661350837, -0.1661536831, -0.166450683, -0.1664636832, -0.1664576838, -0.1663936834, 51.5716389587, 51.5716558586, 51.5716839587, 51.571697558, 51.5719752574, 51.572008558, 51.5720673584, 51.5721896578), c(-0.1717892823, -0.1720595827, -0.1723382826, 51.571884959, 51.5719299596, 51.5719763592), c(-0.1612887865, -0.1614058851, -0.161591586, -0.1619772845, -0.1624583858, -0.1628931849, 51.5718750628, 
51.5718530631, 51.5718354629, 51.5718535624, 51.571891262, 51.5719162607), c(-0.1612887865, -0.1610980851, 51.5718750628, 51.5720373626), c(-0.1644720834, -0.1646464838, 51.57194016, 51.5719864593), c(-0.1628931849, -0.1633582854, -0.1635485857, -0.1638189846, -0.1640859846, -0.1642372846, -0.1644720834, 51.5719162607, 51.5719482613, 51.5719135606, 51.5719449605, 51.5719444599, 51.5719244598, 51.57194016), c(-0.1628931849, -0.1628861848, 51.5719162607, 51.571976361), c(-0.1646464838, -0.1646524844, 
-0.1646471831, -0.1646240833, -0.1645996849, -0.1645896848, 51.5719864593, 51.5719325598, 51.5718472601, 51.5714758602, 51.5710991605, 51.5708703606), c(-0.1646564845, -0.1648055834, -0.1650830844, -0.1653455839, -0.1657413845, 51.5720409597, 51.5719897593, 51.5718957589, 51.5717809596, 51.5715880595), c(-0.1646564845, -0.1646464838, 51.5720409597, 51.5719864593), c(-0.1610980851, -0.1609278847, -0.1608162853, -0.1606445852, -0.1605587864, -0.1602068861, -0.160043786, -0.1597605861, -0.1595287866, 
-0.1594257865, 51.5720373626, 51.5720097624, 51.5720097633, 51.5720257642, 51.5720310636, 51.5720097635, 51.5720097632, 51.5720684642, 51.5721484649, 51.5722284648), c(-0.1610980851, -0.1610651852, -0.1609707852, -0.1608384851, 51.5720373626, 51.5720950635, 51.5721964629, 51.5722581631), c(-0.1646609838, -0.1646564845, 51.5721034591, 51.5720409597), c(-0.1646609838, -0.1645917838, -0.1640005842, -0.1636486848, 51.5721034591, 51.572103059, 51.5720950607, 51.5720737602), c(-0.1646609838, -0.1653805844, 
-0.1655803834, -0.1659442829, -0.1662240835, -0.166251683, -0.1663684837, 51.5721034591, 51.5720946591, 51.5720921581, 51.5721072575, 51.5721675583, 51.5721752579, 51.572207857), c(-0.1670597833, -0.1670905829, -0.1670222826, 51.5721712569, 51.5720890568, 51.5720888574), c(-0.1670597833, -0.1671460825, 51.5721712569, 51.5721824572), c(-0.1671460825, -0.1672363827, -0.167545283, -0.1676507839, -0.1677454823, -0.1678437839, -0.167966083, -0.1681194829, -0.168244083, -0.1684697825, -0.1687428834, -0.1691418826, 
-0.1697729821, -0.1701506824, -0.1705626822, -0.1710089823, -0.1713522831, -0.1717892823, 51.5721824572, 51.5720897565, 51.5717859569, 51.5716809578, 51.5715813571, 51.5715383571, 51.5715264576, 51.5715452561, 51.5715685572, 51.5715874568, 51.5715921578, 51.5716416569, 51.5716866581, 51.5717239578, 51.5717666589, 51.5718039584, 51.5718039586, 51.571884959), c(-0.1671460825, -0.1674767819, -0.1679316818, -0.1684723817, -0.1688328824, -0.1692619814, -0.1697083822, -0.1699915815, -0.1703348827, -0.1706524818, 
-0.1709660826, -0.1711119826, -0.1717892823, 51.5721824572, 51.5723084569, 51.5724951549, 51.5724525551, 51.5722551569, 51.572164457, 51.5720417579, 51.5722017574, 51.5722284583, 51.5722818578, 51.5722360579, 51.5721133586, 51.571884959), c(-0.1663936834, -0.1665847829, -0.1668690823, -0.1670597833, 51.5721896578, 51.5721722572, 51.5721463578, 51.5721712569), c(-0.1663936834, -0.1663684837, 51.5721896578, 51.572207857), c(-0.1663684837, -0.1661205828, -0.1659918835, -0.1661175833, 51.572207857, 51.572420558, 
51.5725914578, 51.5726207574), c(-0.1594257865, -0.1590309871, -0.1587157867, 51.5722284648, 51.5721964647, 51.5722894649), c(-0.1608384851, -0.1607647862, -0.1607140858, 51.5722581631, 51.5722924631, 51.5723164628), c(-0.1608384851, -0.160917485, -0.1609764861, -0.1610086858, -0.1610247861, -0.1610408857, 51.5722581631, 51.5722947634, 51.5723380627, 51.572421463, 51.572521463, 51.5725814636), c(-0.1607140858, -0.1605845852, -0.1601467861, -0.1597691867, -0.1594257865, 51.5723164628, 51.5723778631, 
51.5723831637, 51.5723244647, 51.5722284648), c(-0.1607140858, -0.1607647863, -0.1610282853, 51.5723164628, 51.572580563, 51.5728132623), c(-0.1646171843, -0.1646215828, -0.1646609838, 51.5725945592, 51.5725830592, 51.5721034591), c(-0.1661175833, -0.1667042827, -0.1670389828, -0.1671460825, 51.5726207574, 51.5724525569, 51.5722924568, 51.5721824572), c(-0.1661175833, -0.165989583, 51.5726207574, 51.5728951575), c(-0.1652472829, -0.1652497841, -0.1652692843, 51.5727260582, 51.5727142578, 51.5722941589
))",5737.95701741661
RWG108238,2017-06-20,1,0,0,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG108238_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108238_2.jpg,"list(c(-0.1955300874, -0.1954924865, -0.1954179873, -0.1954334871, 51.5241140693, 51.524159169, 51.5242882687, 51.5244812695))",42.3894356728575
RWG108239,2017-06-20,1,0,0,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG108239_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108239_2.jpg,"list(c(-0.1954334871, -0.1952623872, -0.1951550863, -0.1950178856, -0.1949833858, -0.1948900864, 51.5244812695, 51.5244918692, 51.5244651694, 51.5244571701, 51.5244551698, 51.5244846689))",39.0620715538367
RWG275874,2018-03-07,1,0,0,1,0,Harrow,https://cycleassetimages.data.tfl.gov.uk/RWG275874_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG275874_2.jpg,"list(c(-0.326512856, -0.326399315, 51.5779789636, 51.5779309596))",9.4895058684802
RWG108225,2017-11-14,1,0,0,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG108225_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108225_2.jpg,"list(c(-0.1889669898, -0.1889883895, -0.188744789, 51.5211319677, 51.5215114672, 51.5215287679), c(-0.188744789, -0.1885677894, 51.5215287679, 51.5215412675), c(-0.188744789, -0.1887485884, 51.5215287679, 51.5215782672), c(-0.1885677894, -0.1884816892, -0.188586389, -0.1885898893, -0.1885875893, -0.1884776888, -0.1884777611, 51.5215412675, 51.5211586681, 51.5211599674, 51.5211364679, 51.521120368, 51.5211190684, 51.5211182979), c(-0.1885677894, -0.1883176887, 51.5215412675, 51.5215478673))",156.659019168569
RWG102416,2017-08-16,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102416_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102416_2.jpg,"list(c(-0.1031012399, -0.1027524841, 51.4326861537, 51.4327497471))",25.1895965882842
RWG107851,2017-11-06,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG107851_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG107851_2.jpg,"list(c(-0.1105867245, -0.1102279955, 51.4556030624, 51.4553870637))",34.5639769764179
RWG207238,2018-02-02,1,0,1,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG207238_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG207238_2.jpg,"list(c(-0.102413625, -0.1019662752, 51.4533456788, 51.4534835501))",34.581350996284
RWG207239,2018-02-02,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG207239_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG207239_2.jpg,"list(c(-0.0908922269, -0.0910359789, 51.4636482875, 51.4636609881))",10.0581684898159
RWG119662,2017-11-24,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG119662_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG119662_2.jpg,"list(c(-0.1430248831, -0.142374182, -0.1421059818, -0.1420881816, -0.1419047826, -0.1417974827, -0.1415223826, 51.4702807695, 51.4706148708, 51.470763571, 51.4707960708, 51.4708003708, 51.4707501713, 51.4706024713))",134.259407622049
RWG110163,2017-10-17,1,0,0,0,0,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110163_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110163_2.jpg,"list(c(-0.1680439817, -0.167984081, -0.168015681, -0.1684285824, -0.1688907829, -0.1689954841, -0.1690324846, -0.168973884, -0.168964684, -0.169075585, -0.1691497851, 51.4439847692, 51.4440111701, 51.4440807699, 51.4447394707, 51.4454499723, 51.4457917731, 51.4461009728, 51.4463255729, 51.4464849728, 51.4466558743, 51.4467623735), c(-0.1658400809, -0.1660460809, -0.1668700824, 51.4459777734, 51.4461381737, 51.4466998737), c(-0.1668700824, -0.1654172803, -0.165307981, -0.1652392813, -0.1653165811, 
-0.165659882, -0.1660374834, -0.1662692829, 51.4466998737, 51.4465141739, 51.4467319755, 51.4470368753, 51.447282976, 51.4477108756, 51.4481548772, 51.4484223768), c(-0.1668700824, -0.1671103834, -0.1675309834, 51.4466998737, 51.4468389737, 51.4471973743), c(-0.1708108852, -0.1706294847, -0.1691497851, 51.4467856737, 51.4467854742, 51.4467623735), c(-0.1691497851, -0.1685694851, -0.1675738846, -0.1668700824, 51.4467623735, 51.4467533745, 51.4467266731, 51.4466998737), c(-0.1691497851, -0.1691248854, 
-0.169026285, -0.1688013857, -0.1687743857, 51.4467623735, 51.4470418739, 51.4473509749, 51.4477311752, 51.447818057))",1233.73166895938
RWG237901,2018-01-18,1,0,0,0,0,Hillingdon,https://cycleassetimages.data.tfl.gov.uk/RWG237901_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG237901_2.jpg,"list(c(-0.4242346088, -0.4238216211, -0.4233871223, -0.422939821, 51.5179091909, 51.5181060701, 51.5182195707, 51.5183015708))",100.868918369655
RWG110188,2017-10-19,1,0,0,0,0,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110188_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110188_2.jpg,"list(c(-0.1709139884, -0.1714842891, -0.1718788893, -0.1719273889, -0.1717757884, -0.1716204879, -0.1714964883, -0.1712649891, -0.1708251889, -0.1701782875, -0.1688227882, -0.1681668889, -0.1675640876, 51.4570622678, 51.4567394685, 51.4564954692, 51.4563037699, 51.4560637697, 51.4557287695, 51.4555184696, 51.4551410709, 51.454548071, 51.4537318731, 51.452136875, 51.4513351766, 51.4506288791), c(-0.1708599884, -0.1706570883, -0.1697080878, 51.4573127672, 51.4572207679, 51.4568612672))",908.678632909131
RWG108226,2017-11-15,1,0,0,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG108226_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108226_2.jpg,"list(c(-0.1889935891, -0.1889883895, 51.5216702676, 51.5215114672), c(-0.1889935891, -0.1889588887, 51.5216702676, 51.5216809682), c(-0.1889353884, -0.1889935891, 51.5218227682, 51.5216702676), c(-0.1885528883, -0.1885560887, -0.1885665895, -0.1885677894, 51.5218814672, 51.5218078678, 51.5215683672, 51.5215412675))",75.6124591583644
RWG236282,2018-01-04,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236282_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236282_2.jpg,"list(c(-0.3568675927, -0.3567093914, -0.3566587922, -0.3565997924, -0.3566319905, -0.3567566912, 51.457261572, 51.4570815724, 51.4570239725, 51.4566295719, 51.4563186727, 51.4561444715))",130.019282528412
RWG280905,2018-02-24,1,0,0,0,0,Haringey,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,"list(c(-0.1036967949, -0.1037290953, -0.1038475952, -0.1038894944, -0.1039103947, 51.5651472673, 51.5651645673, 51.5652377676, 51.5652865674, 51.5653103671))",23.6603220787262
RWG119664,2017-11-26,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG119664_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG119664_2.jpg,"list(c(-0.1422023722, -0.1423576441, -0.1425408332, -0.1427311649, -0.1428950485, 51.4524297595, 51.4525811642, 51.4527230776, 51.4528276761, 51.4529077224))",72.2445727429821
RWG119665,2017-11-26,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG119665_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG119665_2.jpg,"list(c(-0.1419936148, -0.1419558227, -0.1418998683, -0.1418342181, -0.1417552442, -0.1416690815, -0.1415751953, -0.1414302469, 51.4511715594, 51.4511081461, 51.4510570122, 51.4510080708, 51.4509663075, 51.4509309616, 51.4508977216, 51.4508517691))",54.574090042719
RWG073636,2017-09-05,1,0,0,0,0,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073636_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073636_2.jpg,"list(c(-0.0435711965, -0.0435163958, -0.0434693971, -0.0433871956, 51.5350441718, 51.5350633715, 51.535077972, 51.5351289717), c(-0.0433871956, -0.043349596, -0.0433307958, -0.0433227969, -0.043346896, -0.0434112969, -0.0434434965, -0.043448897, -0.0434353967, -0.0434138961, 51.5351289717, 51.5351840717, 51.5352491718, 51.535329171, 51.5353558717, 51.5354309724, 51.5354910718, 51.5355611713, 51.5356128717, 51.5356562716), c(-0.0433871956, -0.0433299956, -0.0432529968, -0.0430768962, -0.0430017957, 
-0.0429425956, -0.0428515964, -0.0428077954, -0.0427889953, -0.042877495, -0.0429204964, -0.0429525956, -0.0429874953, -0.0430303955, -0.0430786963, -0.0431318963, 51.5351289717, 51.535129772, 51.535143172, 51.5351793711, 51.5352068715, 51.5352311711, 51.535247671, 51.5352541709, 51.5352858714, 51.5354343711, 51.5355244712, 51.5355677717, 51.5355761707, 51.5355978719, 51.535636171, 51.5356923714), c(-0.0434138961, -0.0434675973, -0.0435184969, -0.0435533976, -0.0435560969, -0.0435453972, -0.043526597, 
51.5356562716, 51.5356712714, 51.535709672, 51.535758072, 51.5358113714, 51.5358447717, 51.5358639715), c(-0.0431318963, -0.0431563966, -0.0432180972, -0.0433039959, -0.0434138961, 51.5356923714, 51.5356729717, 51.535647871, 51.5356362722, 51.5356562716), c(-0.043526597, -0.0434782979, -0.0434058975, -0.0433495977, -0.0432905975, -0.0432315964, -0.0431939964, 51.5358639715, 51.5358931715, 51.5359215715, 51.5359298714, 51.5359315716, 51.535923172, 51.535908971), c(-0.0431939964, -0.0431429961, -0.0431054963, 
-0.0430839966, -0.0430839953, -0.0431081975, -0.0431318963, 51.535908971, 51.5358831718, 51.5358514718, 51.535808071, 51.5357613713, 51.535711272, 51.5356923714), c(-0.0436123982, -0.0435614977, -0.0435372974, -0.043526597, 51.5361041713, 51.5359924717, 51.5359356719, 51.5358639715), c(-0.0436123982, -0.0435829981, -0.0435373976, -0.0434729981, -0.0434112968, -0.0433146977, -0.0432395977, -0.0431644961, -0.0431215967, -0.0431188961, -0.0431939964, 51.5361041713, 51.5361160723, 51.5361475718, 51.5362176719, 
51.5362309707, 51.5362276712, 51.5362026709, 51.5361575711, 51.5361125718, 51.5360424714, 51.535908971), c(-0.0438193992, -0.0437958978, -0.043708998, -0.0436123982, 51.536169371, 51.5361575713, 51.536117572, 51.5361041713))",393.393059643111
RWG102665,2017-10-29,1,1,0,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG102665_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102665_2.jpg,"list(c(-0.2071117069, -0.2073647627, -0.2073678715, -0.2071462705, -0.2071788559, -0.2072055917, -0.2072074586, -0.2072119268, -0.2072247376, -0.2072451612, -0.2072624625, -0.2072898243, -0.2073230753, -0.2073377481, -0.2073459815, -0.2073389776, -0.2073273289, -0.2073068461, -0.2072901, -0.2072629949, -0.207241587, -0.2071955089, -0.2071877842, -0.2071853706, -0.2071910559, -0.2071986483, -0.2072085024, -0.2072274016, 51.5263322558, 51.5263612681, 51.5263446343, 51.526316395, 51.526208469, 51.5261349709, 
51.5260966747, 51.5260816202, 51.5260617957, 51.5260525819, 51.5260447215, 51.5260432197, 51.5260501845, 51.526069518, 51.5260853917, 51.5260997133, 51.526112857, 51.5261237595, 51.5261279496, 51.5261311711, 51.5261288943, 51.5261151653, 51.5261083567, 51.5260991941, 51.5260780782, 51.526062245, 51.5260463447, 51.5260330025))",99.4701084359218
