id,lat,lon,location,date,time,borough,mode,year
302943,51.466153,-0.101669,Herne Hill Road junction with Coldharbour Lane,2017-11-02,21:01:00,Lambeth, PedalCycle,2017
330194,51.466155,-0.152491,Lavender Hill 50 metres east of junction with Basnet Road,2018-07-19,17:30:00,Wandsworth, PedalCycle,2018
312949,51.466159,-0.301356,Kew Foot Road 21 metres north of junction with Rosedale Road,2017-09-05,17:40:00,Richmond upon Thames, PedalCycle,2017
330522,51.466164,-0.153067,Ashleigh Crescent junction with Lavender Hill,2018-11-21,19:45:00,Wandsworth, PedalCycle,2018
674851,51.466204,-0.213677,Putney Bridge junction with Lower Richmond Road,2017-06-12,18:15:00,Wandsworth, PedalCycle,2017
328553,51.466213,-0.150473,Wandsworth Road junction with Cedars Road,2018-02-20,17:40:00,Lambeth, PedalCycle,2018
329238,51.466216,-0.150617,Cedars Road junction with Wandsworth Road,2018-09-03,16:00:00,Lambeth, PedalCycle,2018
673035,51.466221,-0.117071,Stockwell Road 15 metres south of junction with Stansfield Road,2017-01-21,20:45:00,Lambeth, PedalCycle,2017
354871,51.466234,-0.021228,On Halesworth Road Near The Junction With Loampitt Hill,2019-05-23,09:05:00,Lewisham, PedalCycle,2019
329852,51.466254,-0.153063,Ashley Crescent junction with Lavender Hill,2018-03-22,15:40:00,Wandsworth, PedalCycle,2018
299885,51.466255,-0.004915,Granville Park 50 metres west of junction with Pagoda Gardens,2017-02-08,08:24:00,Lewisham, PedalCycle,2017
326951,51.466263,-0.021327,Halesworth Road 35 metres south of Loampit Vale,2018-09-26,18:50:00,Lewisham, PedalCycle,2018
329189,51.466311,-0.117068,Stockwell Road 10 metres south of junction with Stansfield Road,2018-08-18,17:35:00,Lambeth, PedalCycle,2018
728818,51.466328,-0.179018,On York Road 50 metres west of The Junction With Plough Road,2019-07-02,06:30:00,Wandsworth, PedalCycle,2019
330000,51.466339,-0.213672,Putney Bridge 40 metres north east of junction with Lower Richmond Road,2018-05-19,17:35:00,Wandsworth, PedalCycle,2018
313184,51.466347,-0.384707,Cambridge Close junction with Cambridge Road,2017-01-28,13:58:00,Hounslow, PedalCycle,2017
362427,51.466368,-0.120031,On Dalyell Road Near The Junction With Combermere Road,2019-09-09,15:00:00,Lambeth, PedalCycle,2019
365235,51.466376,0.008508,On Tranquil Vale Near The Junction With Montpellier Row,2019-10-16,07:35:00,Lewisham, PedalCycle,2019
675226,51.466376,-0.178109,Plough Road 45 metres south of junction with York Road,2017-11-30,07:45:00,Wandsworth, PedalCycle,2017
673712,51.466389,-0.150178,Queenstown Road junction with Lavender Hill,2017-07-26,13:00:00,Lambeth, PedalCycle,2017
328539,51.466395,-0.15061,Queenstown Road junction with A3036,2018-01-25,07:20:00,Lambeth, PedalCycle,2018
729906,51.466427,-0.072215,On Sandison Street 40 metres west of The Junction With Maxted Roa,2019-07-17,08:55:00,Southwark, PedalCycle,2019
673318,51.466465,-0.149311,Wandsworth Road junction with Victoria Rise,2017-03-31,15:45:00,Lambeth, PedalCycle,2017
329974,51.466475,-0.161405,Heathwall Street 21 metres north of junction with Unknown,2018-05-05,02:25:00,Wandsworth, PedalCycle,2018
330174,51.466477,-0.178825,York Road junction with York Place,2018-07-13,03:03:00,Wandsworth, PedalCycle,2018
329177,51.466488,-0.15075,Beaufoy Road junction with Queenstown Road,2018-08-15,08:00:00,Lambeth, PedalCycle,2018
368283,51.466489,-0.266806,On Sheen Lane Near The Junction With Milton Road,2019-11-27,07:55:00,Richmond upon Thames, PedalCycle,2019
330393,51.466493,-0.162556,Latchmere Road junction with Amies Street,2018-10-09,10:48:00,Wandsworth, PedalCycle,2018
674885,51.466493,-0.162556,Amies Street junction with Latchmere Road,2017-08-16,08:40:00,Wandsworth, PedalCycle,2017
363784,51.466509,-0.162411,On Latchmere Road Near The Junction With Amies Street,2019-08-01,08:00:00,Wandsworth, PedalCycle,2019
312942,51.466551,-0.236555,Queen's Ride London Sw13 junction with Cmmon Road,2017-09-09,10:30:00,Richmond upon Thames, PedalCycle,2017
304714,51.466557,-0.189764,Carnwath Road junction with Wandsworth Bridge Road,2017-10-23,08:33:00,Hammersmith & Fulham, PedalCycle,2017
702046,51.466589,-0.189504,Wandsworth Bridge Road junction with Townmead Road,2018-06-11,14:17:00,Hammersmith & Fulham, PedalCycle,2018
326757,51.466625,-0.021456,Loampit Hill junction with Undercliff Road,2018-07-03,08:15:00,Lewisham, PedalCycle,2018
702002,51.466642,-0.189473,Wandsworth Bridge Road junction with Townmead Road,2018-05-21,08:30:00,Hammersmith & Fulham, PedalCycle,2018
675451,51.466642,-0.189473,Wandsworth Bridge Road junction with Carnwath Road,2017-03-20,07:30:00,Hammersmith & Fulham, PedalCycle,2017
330318,51.466655,-0.178674,York Road junction with Plough Road,2018-08-19,08:00:00,Wandsworth, PedalCycle,2018
330319,51.466655,-0.178674,York Road junction with Plough Road,2018-09-06,16:20:00,Wandsworth, PedalCycle,2018
729902,51.466669,-0.189472,On Wandsworth Bridge Road Near The Junction With Carnworth Road,2019-07-17,07:10:00,Hammersmith & Fulham, PedalCycle,2019
674924,51.466696,-0.169746,Falcon Road junction with Este Road,2017-09-03,17:15:00,Wandsworth, PedalCycle,2017
674609,51.466752,-0.161825,Elsley Road 50 metres south of junction with Sabine,2017-04-10,19:15:00,Wandsworth, PedalCycle,2017
366512,51.466805,-0.104766,On Loughborough Near The Junction With Barrington Road,2019-11-04,08:55:00,Lambeth, PedalCycle,2019
329358,51.466917,-0.109988,Angell Park Gardens junction with Wiltshire Road,2018-10-08,08:50:00,Lambeth, PedalCycle,2018
726300,51.466924,-0.344807,On Worton Road 33 metres south of The Junction With Bridge Road,2019-05-27,21:43:00,Hounslow, PedalCycle,2019
672501,51.466964,-0.090693,Denmark Hill junction with Denmark Hill,2017-07-31,10:05:00,Southwark, PedalCycle,2017
673542,51.467002,-0.132157,Gauden Road junction with Chelsham Road,2017-05-30,08:30:00,Lambeth, PedalCycle,2017
674027,51.467008,-0.1286,Clapham Road 200 metres north of junction with Landor Road,2017-10-22,03:47:00,Lambeth, PedalCycle,2017
328115,51.467029,-0.072694,Bellenden Road 25 metres south of junction with Choumert Road,2018-10-09,16:35:00,Southwark, PedalCycle,2018
730636,51.467041,-0.369868,On Staines Road Near The Junction With Cromwell Street,2019-07-26,14:43:00,Hounslow, PedalCycle,2019
330506,51.467066,-0.217099,Lower Richmond Road junction with Putney Embankment,2018-11-14,19:45:00,Wandsworth, PedalCycle,2018
363183,51.467109,-0.029886,On Wickham Road Near The Junction With St Peters Court,2019-09-19,17:05:00,Lewisham, PedalCycle,2019
313283,51.467118,-0.336882,Worton Road junction with Fleming Way,2017-03-30,21:25:00,Hounslow, PedalCycle,2017
719353,51.467138,-0.337716,On Worton Road Near The Junction With Ruskin Road,2019-02-11,09:25:00,Hounslow, PedalCycle,2019
354655,51.467142,-0.162659,On Latchmere Road Near The Junction With Sabine Road,2019-04-25,18:50:00,Wandsworth, PedalCycle,2019
675353,51.467164,-0.1883,Townmead Road junction with De Morgan Road,2017-01-12,19:00:00,Hammersmith & Fulham, PedalCycle,2017
338898,51.467181,-0.266765,Sheen Lane junction with Vernon Road,2018-03-08,17:00:00,Richmond upon Thames, PedalCycle,2018
675062,51.467219,-0.162958,Latchmere Road junction with Amies Street,2017-10-12,07:42:00,Wandsworth, PedalCycle,2017
328465,51.467233,-0.112855,Villa Road junction with Brixton Road,2018-02-01,19:00:00,Lambeth, PedalCycle,2018
361773,51.467277,-0.219193,On Ruvigny Gardens (Stop G) Near The Junction With Lower Richmond,2019-08-16,07:56:00,Wandsworth, PedalCycle,2019
674803,51.467277,-0.231056,Willow Farm Lane 30 metres north of junction with Lower Richmond Road The Nearest Clas,2017-07-04,19:16:00,Wandsworth, PedalCycle,2017
674953,51.467285,-0.219682,Lower Richmond Road junction with Glendarvon Street,2017-09-03,09:44:00,Wandsworth, PedalCycle,2017
329042,51.467286,-0.099463,Coldharbour Lane junction with Harbour Road,2018-07-09,18:20:00,Lambeth, PedalCycle,2018
330396,51.467287,-0.219826,Lower Richmond Road junction with Glendarvon Street,2018-10-09,18:15:00,Wandsworth, PedalCycle,2018
671956,51.4673,-0.061884,Consort Road junction with Heaton Road,2017-02-02,08:15:00,Southwark, PedalCycle,2017
673238,51.467316,-0.146253,Wandsworth Road junction with Newby Street,2017-03-15,07:50:00,Lambeth, PedalCycle,2017
328744,51.467322,-0.112851,Brixton Road junction with Villa Road,2018-04-26,18:30:00,Lambeth, PedalCycle,2018
329711,51.467338,-0.170584,Falcon Road junction with Ingrave Steet,2018-01-27,10:04:00,Wandsworth, PedalCycle,2018
365082,51.467343,-0.108559,On Angell Park Gardens Near The Junction With Angell Road,2019-09-04,19:30:00,Lambeth, PedalCycle,2019
673486,51.467379,-0.105218,Loughborough Road junction with Minet Road,2017-05-17,19:00:00,Lambeth, PedalCycle,2017
339602,51.467388,-0.362485,Grove Road junction with Hanworth Road,2018-06-01,18:00:00,Hounslow, PedalCycle,2018
724994,51.467418,-0.170524,On Ingrave Street Near The Junction With Falcon Road,2019-05-08,17:02:00,Wandsworth, PedalCycle,2019
327375,51.46742,-0.091106,Denmark Hill junction with Denmark Hill,2018-03-05,20:00:00,Southwark, PedalCycle,2018
340027,51.467424,-0.362455,Grove Road Hounslow junction with Hanworth Road,2018-12-04,19:12:00,Hounslow, PedalCycle,2018
354060,51.467427,-0.206027,On Ranelagh Gardens 21 metres north of The Junction With Unknown,2019-05-11,07:55:00,Hammersmith & Fulham, PedalCycle,2019
674559,51.467428,-0.170581,Falcon Road junction with Ingrave Street,2017-04-10,07:55:00,Wandsworth, PedalCycle,2017
675224,51.467428,-0.170581,Falcon Road junction with Ingrave Road,2017-10-18,10:00:00,Wandsworth, PedalCycle,2017
370081,51.467439,-0.378449,On Wellington Road north Near The Junction With Cambridge Road,2019-12-20,07:50:00,Hounslow, PedalCycle,2019
360194,51.467448,-0.220338,On Lower Richmond Road 10 metres south of The Junction With Bende,2019-08-06,16:40:00,Wandsworth, PedalCycle,2019
672907,51.467476,-0.072531,Choumert Road junction with Bellenden Road,2017-12-14,09:00:00,Southwark, PedalCycle,2017
329292,51.467479,-0.12825,Clapham Road junction with Stane Grove,2018-08-24,08:20:00,Lambeth, PedalCycle,2018
339092,51.467496,-0.288205,Lower Richmond Road junction with Manor Road,2018-08-19,19:30:00,Richmond upon Thames, PedalCycle,2018
329103,51.467498,-0.118171,A203 Stockwell Road junction with Combermere Road,2018-07-27,08:28:00,Lambeth, PedalCycle,2018
699049,51.46751,-0.091103,Denmark Hill junction with Champion Park,2018-08-08,10:54:00,Southwark, PedalCycle,2018
699014,51.467512,-0.091246,Denmark Hill junction with Champion Park,2018-07-31,07:30:00,Southwark, PedalCycle,2018
313237,51.46756,-0.361917,Hanworth Road junction with Grove Road,2017-03-13,13:29:00,Hounslow, PedalCycle,2017
356986,51.467561,-0.220722,On Lower Richmond Road 15 metres north of The Junction With Salvi,2019-06-22,13:30:00,Wandsworth, PedalCycle,2019
673342,51.467576,-0.145667,Wandsworth Road 10 metres east of junction with Newby Street,2017-04-14,13:45:00,Lambeth, PedalCycle,2017
312764,51.467609,-0.295976,Kew Road 21 metres north of junction with Twickenham Road The Nearest Classified Road,2017-04-12,19:00:00,Richmond upon Thames, PedalCycle,2017
699003,51.467618,-0.053952,Hollydale Road 10 metres east of junction with Evelina Road,2018-07-26,07:50:00,Southwark, PedalCycle,2018
350169,51.467631,-0.233044,On Queen's Ride Near The Junction With Hallam Road,2019-03-11,07:40:00,Wandsworth, PedalCycle,2019
338855,51.467651,-0.286472,Lower Richmond Road 45 metres west of junction with Orchard Road,2018-01-23,16:38:00,Richmond upon Thames, PedalCycle,2018
326837,51.467681,-0.046894,Kitto Road 10 metres east of junction with Waller Road,2018-08-04,20:21:00,Lewisham, PedalCycle,2018
360812,51.467694,-0.286369,On Lower Richmond Road Near The Junction With Entrance/Exit of Sa,2019-08-16,11:00:00,Richmond upon Thames, PedalCycle,2019
304764,51.467711,-0.194613,Peterborough Road 150 metres south of junction with New King Road,2017-11-15,16:15:00,Hammersmith & Fulham, PedalCycle,2017
356939,51.467716,-0.066934,On Rye Lane 40 metres south of The Junction With Choumert Road,2019-06-22,00:30:00,Southwark, PedalCycle,2019
328399,51.467747,-0.128095,Clapham Road 40 metres south of junction with Mayflower Road,2018-01-17,07:46:00,Lambeth, PedalCycle,2018
330109,51.467769,-0.221967,Lower Richmond Road junction with Rotherwood Road,2018-06-26,08:24:00,Wandsworth, PedalCycle,2018
674659,51.467771,-0.22211,Lower Richmond Road junction with Roskell Road,2017-05-24,20:05:00,Wandsworth, PedalCycle,2017
718695,51.467807,-0.023809,Lewisham Way Se4 Near The Junction Tyrwhit Road,2019-01-29,21:00:00,Lewisham, PedalCycle,2019
351531,51.467813,-0.288337,On Lower Richmond Road Near The Junction With Sandycombe Road,2019-04-02,11:40:00,Richmond upon Thames, PedalCycle,2019
729272,51.46782,-0.091378,On Denmark Hill 25 metres west of The Junction With Champion Par,2019-07-08,08:09:00,Southwark, PedalCycle,2019
698693,51.467878,-0.069634,Choumert Road junction with Choumert Grove,2018-05-01,09:15:00,Southwark, PedalCycle,2018
330617,51.46791,-0.149685,Robertson Street junction with St Philips Street,2018-12-07,08:45:00,Wandsworth, PedalCycle,2018
312951,51.468027,-0.287609,North Road 15 metres north of junction with Lower Richmond Road,2017-09-14,08:29:00,Richmond upon Thames, PedalCycle,2017
675479,51.468038,-0.186682,William Morris Way junction with Townmead Way,2017-03-30,10:10:00,Hammersmith & Fulham, PedalCycle,2017
728967,51.468044,-0.144511,Location Uncertain Wandsworth Road,2019-07-03,18:46:00,Lambeth, PedalCycle,2019
368286,51.468061,-0.231155,On Queen's Ride Near The Junction With Willow Farm Lane,2019-11-27,07:30:00,Wandsworth, PedalCycle,2019
338857,51.468078,-0.266587,Sheen Lane junction with north Worple Way,2018-01-21,19:00:00,Richmond upon Thames, PedalCycle,2018
675371,51.468096,-0.190423,Wandsworth Bridge Road junction with Stephendale Road,2017-01-31,18:30:00,Hammersmith & Fulham, PedalCycle,2017
365095,51.468109,-0.127691,On Clapham Road Near The Junction With Mayflower Road,2019-10-15,09:36:00,Lambeth, PedalCycle,2019
327091,51.468126,-0.025134,Lewisham Way junction with Trissillian Road,2018-11-17,09:30:00,Lewisham, PedalCycle,2018
300064,51.468126,-0.025134,Tressillian Road junction with Lewisham Way,2017-04-21,09:48:00,Lewisham, PedalCycle,2017
362337,51.46813,-0.144277,On Wandsworth Road Near The Junction With Silverthorne Road,2019-09-08,15:55:00,Lambeth, PedalCycle,2019
724511,51.468152,-0.025075,On Lewisham Way Near The Junction With Tresillian Road,2019-05-01,08:00:00,Lewisham, PedalCycle,2019
330352,51.468152,-0.17084,Falcon Road junction with Kerrison Road,2018-09-19,12:05:00,Wandsworth, PedalCycle,2018
672649,51.468156,-0.086612,Grove Lane junction with Champion Park,2017-09-21,22:42:00,Southwark, PedalCycle,2017
339747,51.468191,-0.362038,Douglas Road 30 metres north of junction with Hanworth Road,2018-08-14,10:35:00,Hounslow, PedalCycle,2018
729011,51.46821,-0.144245,On Wandsworth Road Near The Junction With Silverthorne Road,2019-07-04,15:09:00,Lambeth, PedalCycle,2019
365211,51.468211,-0.144288,On Silverthorne Road Nags Head Near The Junction With Wandsworth,2019-10-16,18:00:00,Lambeth, PedalCycle,2019
327080,51.46822,-0.025418,Lewisham Way junction with Tressillion Road,2018-10-22,14:00:00,Lewisham, PedalCycle,2018
365077,51.468227,-0.177978,On York Road Near The Junction With Bridges Court Road,2019-10-02,07:45:00,Wandsworth, PedalCycle,2019
329631,51.468231,-0.119004,Stockwell Road junction with Stockwell Green,2018-11-26,23:30:00,Lambeth, PedalCycle,2018
368384,51.468233,-0.195255,On Peterborough Road Near The Junction With Peterborough Road,2019-11-13,21:00:00,Hammersmith & Fulham, PedalCycle,2019
675149,51.468247,-0.22382,Lower Richmond Road junction with Ashlone Road,2017-11-08,07:55:00,Wandsworth, PedalCycle,2017
328478,51.468248,-0.137001,Edgeley Road junction with Larkhall Rise,2018-02-08,17:05:00,Lambeth, PedalCycle,2018
362473,51.46826,-0.329354,On Twickenham Road 50 metres north of The Junction With Worton Ro,2019-09-10,11:50:00,Hounslow, PedalCycle,2019
357781,51.468262,-0.170403,On Kerrison Road Near The Junction With Falcon Road,2019-07-03,13:31:00,Wandsworth, PedalCycle,2019
362257,51.468271,-0.223646,On Lower Richmond Road Near The Junction With Farlow Road,2019-09-07,11:05:00,Wandsworth, PedalCycle,2019
719060,51.468272,-0.226669,On Erpingham Road Near The Junction With Lower Richmond Road,2019-01-30,17:50:00,Wandsworth, PedalCycle,2019
368696,51.468275,-0.2269,On Lower Richmond Road Sw15 Near The Junction With Erpingham Roa,2019-12-02,07:36:00,Wandsworth, PedalCycle,2019
673208,51.468277,-0.127497,Clapham Road 21 metres north of junction with Stirling Road,2017-02-27,17:20:00,Lambeth, PedalCycle,2017
330370,51.46829,-0.226698,Erpingham Road junction with Lower Rochmond Road,2018-09-20,16:15:00,Wandsworth, PedalCycle,2018
330508,51.46829,-0.226698,Erpingham Road of junction with Lower Richmond Rod,2018-11-13,19:30:00,Wandsworth, PedalCycle,2018
674398,51.468306,-0.227705,Lower Richmond Road junction with Commondale,2017-02-12,14:20:00,Wandsworth, PedalCycle,2017
730235,51.468314,-0.098542,On Coldharbour Lane Near The Junction With Lilford Road,2019-07-21,18:15:00,Lambeth, PedalCycle,2019
370045,51.468317,-0.144197,On Wandsworth Road Near The Junction With Silverthorne Road,2019-12-19,17:20:00,Lambeth, PedalCycle,2019
313043,51.468322,-0.277088,South Circular Road 20 metres north of junction with Shalstone Road,2017-11-21,20:05:00,Richmond upon Thames, PedalCycle,2017
